Formatted ID,Name,Description,Project,Creation Date,State,Severity,Environment,Resolution,Defect Reported By,ServiceNow_Problem,ServiceNow_Incident,ServiceNow_Problem_Type,Owner,RCA Root Cause US,Iteration,Schedule State,Accepted Date
DE863508,"Cirrus - Member Eligibility, Multiple IDs, Member Enrollment, Eligibility Issues",I am calling in regards and error code issue for the xe platform apparently we are working on the system. wrn12015ÿCaller is seeing WRN12012 instead of WRN12015 (migration specific message) for migration. MemberOocPlanAndTimelineServiceImpl has a branch of logic in the checkStatusChange method that does not check for migration when setting this warning message.,Heimdalls,26-03-2024,Submitted,3-Minor Problem,,,Customer Reported,1cd7dcb7470d065caf04e8bd416d43bd,,Incident,,,,Refining,
DE863221,dropdown is not fetching the list of userids through ldapAutofill API,Branch:PR:ÿScenario:ÿClick on Permission from dropdown on edit page.ÿClick on Share MapTry to write email/user idIt will only show owner's user idÿÿÿ,Thunderstruck  (CMT),26-03-2024,Submitted,3-Minor Problem,,,Internally Reported,,,,Monika Verma,,2024.PI49.1,Accepted,01-04-2024
DE863038,Cirrus - EPS derivation is not adding Bill Group,Description: EPS derivation logic is failing to add bill group when there is multiple subsaffiliations for a member with same memGroup and with same custom attributes. The scenario is when member starts as a child with subsaffiliation 1 then has subsaffiliation 2 as self for same group and both subsaffiliations have the same custom attributes. EPS derivation fails to add a billGroup for subsaffiliation 2.ÿExample Member in Production: memberID 771381262612Subsaffiliation one effectiveDate 07-01-2023 - 10-31-2023 memGroupID 1512526Subsaffiliation two effectiveDate 11-01-2023 - 12-31-9999 memGroupID 1512526ÿ,Heimdalls,25-03-2024,Submitted,3-Medium,,,Customer Reported,2c4d25efc30906d8d5d1dfbf05013169,,Incident,,,,Refining,
DE862840,Slow membermemgroupaffiliationview query from member service search calls impact mem01 database,"The below slow query was found while doing production analysis for potential enrollment slow queries,ÿÿselectdistinct memberidfromÿ membermemgroupaffiliationviewwhereÿ ( ÿÿÿ namefirst like ? ÿÿÿ and namelast like ? ÿÿÿ and memgroupid = ? ÿ )order byÿ memberid limit ÿ ? offset ?ÿThe above query calling the view had 47k+ executions in the past 30 days with avg between 2-3 seconds, Search | Splunk 9.0.4 (optum.com)ÿSome analysis was done by Eric Rosenfield indicating the query from com.optum.cirrus.member.core.service.impl.MemberMemGroupAffiliationServiceImpl#getMemberIDsByMemGroupIDÿThis service is called by all versions of the member search APIÿThis is used for identifying memberIDs to use for a memberBenefit look up when firstNameStartsWith or lastNameStartsWith is provided on the search request from:ÿcom.optum.cirrus.rest.api.member.v7.service.impl.MemberSearchServiceImpl#findMemberBenefitListByStatusÿÿÿ",Heimdalls,25-03-2024,Submitted,3-Medium,,,Internally Reported,,,,Dave Haas,,,Refining,
DE862647,Cirrus - Unable to  enroll members on LIFE plan on member benefit page,"Description: Cirrus is throwing a null pointer exception due to incorrect configuration of bill group. In this case the bill group was set up separately with bill groups for medical, Life, and ad&d. The correct configuration would be to have added AD&D to the life contract billGroup. See screen shots from attachment. This validation error should create an error that goes displays versus getting an application error on the member benefit page.ÿÿ",Heimdalls,24-03-2024,Submitted,3-Medium,Production,,Customer Reported,4b8b044bc3c5cad09c0139ff050131d7,,Incident,,,,Refining,
DE862346,Error Message Not Displaying Conditional Value,"QE Ranga NagakumarPO: Tajoura DavisDev: Simon YawinBranch: defect/syawin/DE862346-Fix_ERR891048PR: https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/2009Issue:US6551374 Demo, Scenario 10 - I have rebuild and tested it, Still seeing same cosmetic errorÿSteps to recreate issue:US6551374 Demo, Scenario 10 - ÿrebuild and test to see cosmetic error.ÿQE Recreation results:After rebuild and test it, still seeing same cosmetic error.ÿFix:Solution is to completely remove apostrophes from the ERR message string and regen DDL since they seem to be problematic for our SQL scripts. Change should be doable with a 1- or 2-point story",Sandman,22-03-2024,Fixed,4-Cosmetic,,Design/Code Change,Internally Reported,,,,Simon Yawin,,2024.PI49.1,Accepted,25-03-2024
DE861673,SFA records aren't generating in Alpha,"SA: Anne RoeberTA: Mujib AdemDev: Mujib AdemPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/2100TR:QE:PO: Terence ExodusÿReported by: Mishra, Nirdosh <nirdosh_mishra@optum.com>Env: AlphaÿNeeds to be in 4/12 Prod deploy. Needs to be on 1.319 AND DevelopDL April 3: Needs to PR onto 1.318 for April 5 deployment. Also needs to be on Develop for Alpha testing.ÿDescription:Logic which was implemented in US6694169 to change how we're creating billing scheduled for Producer records which have a compensation type of Service Fee. ÿThe Billing Schedule is being created using the sysBillingDefaultValue information which has the given CarrierID, situsState, revenue arrangement, contract option type, date range, and billing calc method. ÿBasics isn't always sending the situs state in the AOR feed which is causing failures. ÿÿTo fix this issue, when the AOR feed doesn't contain the situs state we will be deriving situs state from the Contract Option with the same Contract Option Type (in the AOR feed for the producer) and which overlaps the Producer's effective date. ÿIf no contract options overlap the producer's effective date, use the contract option which is closest to the producer effective date.ÿSteps to reproduce:Create Member Group with Contract and active Contract Options in Cirrus.Post Basics payload/AOR Feed to kafka instance that Producer updates are posted topayload should have a compensation Type = 'Service Fee' AND does not have a situs state in the payloadExpected Result:MemGroupContractProducer records are successfully created using the information in the Basics payload and the identified Contract Option's situs state.ÿActual Result:MemGroupContractProducer records are not created and ERR891051 is logged in the Member Group Error Queue.ÿÿAdditional Information:Please confirm whether the producer assignment kafka service is up and running on your end in Alpha. We?ve been trying to make sf changes in Basics that aren?t feeding through.ÿIt?s also behaving strangely. Typically, when we send a sf update, there are two records populated in the Producer tab. The actual sfa row with producer details AND a Direct Crid with 999999 as Producer External ID and Writing Agent External ID.ÿÿWhat?s happening is the Direct Crid is being populated in the Producer tab but not the actual SFA producer record. Please investigate.ÿMember Groups14687801468816ÿHere?s the kafka request we sent for the first MG ?ÿÿ4180259{ÿ """"memGroupID"""":4180259,ÿ """"msgTimestamp"""":""""2024-03-22T09:56:36.939Z"""",ÿ """"producerCompContracts"""":[ÿ ÿ ÿ{ÿ ÿ ÿ ÿ """"memGroupContractID"""":1356525,ÿ ÿ ÿ ÿ """"producerCompContractProducers"""":[ÿ ÿ ÿ ÿ ÿ ÿ{ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"compensationType"""":""""1"""", --passÿ ÿ ÿ ÿ ÿ ÿ ÿ """"productType"""":""""01"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"contractOptType"""":""""VS"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"fundingSource"""":""""03"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"parentMatchInd"""":true,ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerCompProducers"""":[ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ{ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerExternalID"""":""""119180"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerExternalIDType"""":""""PCIS"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"writingAgentExternalID"""":""""119180"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"writingAgentExternalIDType"""":""""PCIS"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerType"""":""""3"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"commissionInd"""":false,ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"effectiveDate"""":""""2023-05-01"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"pctOfCommission"""":""""100.0""""ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ}ÿ ÿ ÿ ÿ ÿ ÿ ÿ ]ÿ ÿ ÿ ÿ ÿ ÿ},ÿ ÿ ÿ ÿ ÿ ÿ{ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"compensationType"""":""""1"""", --passÿ ÿ ÿ ÿ ÿ ÿ ÿ """"productType"""":""""01"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"contractOptType"""":""""DN"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"fundingSource"""":""""03"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"parentMatchInd"""":true,ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerCompProducers"""":[ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ{ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerExternalID"""":""""119180"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerExternalIDType"""":""""PCIS"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"writingAgentExternalID"""":""""119180"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"writingAgentExternalIDType"""":""""PCIS"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerType"""":""""3"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"commissionInd"""":false,ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"effectiveDate"""":""""2023-05-01"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"pctOfCommission"""":""""100.0""""ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ}ÿ ÿ ÿ ÿ ÿ ÿ ÿ ]ÿ ÿ ÿ ÿ ÿ ÿ},ÿ ÿ ÿ ÿ ÿ ÿ{ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"compensationType"""":""""3"""", --passÿ ÿ ÿ ÿ ÿ ÿ ÿ """"productType"""":""""01"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"contractOptType"""":""""MD"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"fundingSource"""":""""03"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"parentMatchInd"""":true,ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerCompProducers"""":[ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ{ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerExternalID"""":""""999999"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerExternalIDType"""":""""PCIS"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"writingAgentExternalID"""":""""999999"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"writingAgentExternalIDType"""":""""PCIS"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerType"""":""""3"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"commissionInd"""":false,ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"effectiveDate"""":""""2023-05-01"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"pctOfCommission"""":""""100.0""""ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ}ÿ ÿ ÿ ÿ ÿ ÿ ÿ ]ÿ ÿ ÿ ÿ ÿ ÿ},ÿ ÿ ÿ ÿ ÿ ÿ{ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"compensationType"""":""""2"""", --failÿ ÿ ÿ ÿ ÿ ÿ ÿ """"productType"""":""""01"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"contractOptType"""":""""MD"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"fundingSource"""":""""01"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"parentMatchInd"""":true,ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerCompProducers"""":[ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ{ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerExternalID"""":""""9401"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerExternalIDType"""":""""PCIS"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"writingAgentExternalID"""":""""9401"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"writingAgentExternalIDType"""":""""PCIS"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"producerType"""":""""3"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"commissionInd"""":false,ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"effectiveDate"""":""""2023-05-01"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"serviceFeeAgreementID"""":""""387265"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"serviceFeeBillingCalcMethod"""":""""06"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"serviceFeeBillingCalcFrequency"""":""""M"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"serviceFeeRatePct"""":""""9.0"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"serviceFeeBillType"""":""""B"""",ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ """"serviceFeeBillingAssignUseType"""":""""03""""ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ}ÿ ÿ ÿ ÿ ÿ ÿ ÿ ]ÿ ÿ ÿ ÿ ÿ ÿ}ÿ ÿ ÿ ÿ ]ÿ ÿ ÿ}ÿ ]}",QIB - Shazam,21-03-2024,Submitted,3-Medium,Test,,Internally Reported,,,,Maddipaty Anusha,US6637690,2024.PI49.2,In-Progress,
DE861395,Cirrus - Unable to find issue for Cirrus,"Need to update the bill group, but system is not allowing to update the bill group details, as no options are reflecting, attached the screenshot for your reference, kindly please view and advise. Product entered by customer: Cirrusÿÿmember summary screen is broken unable to update",Heimdalls,21-03-2024,Submitted,3-Minor Problem,,,Customer Reported,b2d1ad8e47894298af04e8bd416d438b,,Incident,,,,Refining,
DE861094,Data Remediation | Populate Missing Coc Year on Plan Options,"PO: Tajoura (TJ) DavisSA: Sonali PereiraPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/2085ÿÿJob Info:ÿJOBID: MGCPOCOC - all tenant jobLogger Result message format: {number of plan opt ids updated} Plan Options Updated, {number of plan opt ids failed} Plan Options Failed To Update MemGroupContractPlanOptIDs: {failed plan opt ids}ÿIssue Description:Users were previously unable to manually validate groups in Cirrus via the UI as they were getting a CoC error on the pop-up UI. Users are now able to pick the CoC Year manually but the volume of impacted groups is high enough for data remediation to be needed.ÿBusiness Requirements:ÿAs the Cirrus system, I need to be able to assign the CoC year from the benefit plan via a data remediation one-time job for groups where the value is required (Oxford FI, UHOPS LF, UHC FI) in the CoC year field of the plan option in to make the value available for the selection of benefits and fulfillment documents downstream.Once the data remediation is run, generate a report of all the plan options where CoC year should have been populated but was not.The job should be able to be run again as needed, potentially every year. This is because Oxford groups are manually built in Cirrus and CoC year is the last thing added to a plan option. The CoC year selected needs to be most recent/relevant at the time that the group is renewed and this is not known by Case Install at the time of renewal since groups renew up to 3 months in advance.Once the job is created, TJ will create a business process to have the Renewal Team submit an incident ticket when the job needs to be run in future.Data Remediation Logic (to be performed in all environments):Get memGroupContractPlanOption records where CoC year is NOT populated (includes logically deleted records).Of those identified, get plan options tied to a Medical contract option.Check if the group/plan option should be excluded, skip populating CoC year for excluded groups. Below are the criteria for excluded groups:TUFTS - a TUFTS plan option will have memGroupContractPlanOption.sellingCarrierID IN (1190006, 1221264, 1221265, 1221365)Oxford ASO - The base benefit plan associated to the plan option will have revenueArrangement = 04 (ASO) or 06 (ASO with Stoploss). To get the benefitPlan associated to the memGroupContractPlanOption, use memGroupContractPlanOption.<benefitBundleID>.<benefitBundleOptionID>.<benefitPlanID highest active version>.revenueArrangement.Surest - The base benefit plan associated to the plan option will have externalPlanInd = 1 (TRUE) for a Surest plan.If a plan option was NOT part of excluded groups, get the base benefit plan associated to the plan option, then get the CoC year from the record on beneCOCYear where beneCOCYear.benefitPlanVersionID = benefitPlan.benefitPlanVersionID and beneCOCYear timeline overlaps the memgroupContractOption.effectiveDate.ÿderive ÿplan yearplan year = renewal date - 1 year, if contract opt length <= 12 monthsplan year = Contract opt eff date, if contract opt length > 12 monthsThe derived plan year should be between COC effective and Expiration date, then update the plan option COC yearÿAssumptions:Groups that do not require this update (Surest ASO/FI/LF, Tufts, Oxford ASO) will be skipped when the job is run.ÿÿMGIDINC1618035INC36045591584374INC360448001612031INC360462261510442INC360300611270313ÿ1644283INC360307391417718INC360290571612031INC360462261530113INC360447341584374INC360448001646688INC360097041494096INC360491451510076ÿ1510459ÿ1517958ÿ1510143ÿ1395403ÿ1596550ÿ1620377ÿ1430127ÿÿ",QIB - Rogue,20-03-2024,Open,2-Major Problem,,,Customer Reported,,,,Russell Hammond,inconsistent timing in CoC Year being available on the benefit plan and the group renewal occurring,2024.PI49.2,In-Progress,
DE860343,?Family Unit Base with Medicare? and 'Family Unit based with Age Gender' Search List pagination is not working,"PO: Melissa CummingsSA: Sonali PereiraPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/2082ÿIssue Description:ÿWhen there are more than 10 records on the ?Family Unit Base with Medicare? page, the page only displays 10 records even though records are persisted in the DB. The ÿ""""Next"""" and """"Previous"""" hyperlinks are not active (i.e, user cannot click on them to navigate to the next or previous page).ÿOn the 'Family Unit Based with Age Gender ' screen, the search list pagination displays ALL the created records on a single page without a minimum list per page. ÿThe ÿ""""Next"""" and """"Previous"""" hyperlinks are not active (i.e, user cannot click on them to navigate to the next or previous page).ÿÿReported by: Sharma, Santosh K [Polaris] <santosh_k_sharma@optum.com>Env: AlphaÿIssue 1: Steps to reproduceStep1) Navigate to Billing Schedule page [Tools > Schedule Menu> 10. Billing Schedule]Step2) Retrieve the Billing Schedule ID# BILLINGSCHEDULE_SIT_MEDICARE6Step3) Click on the hyperlink ?Family Unit Base with Medicare?Step4) On the ?Family Unit Base With Medicare?, try adding the below data-------------------Family Level: 5Family Unit Rate: 500Medicare Ind: Checked-------------------Family Level: 6Family Unit Rate: 600Medicare Ind: Checked-------------------UI will throw error.ÿExpected: All the data of Family Unit should be displayed on the UI.Actual: Only 10 set of records are displayed, whereas 2 set of data not displayed (on deleting the existing record, remaining data will appear on UI).ÿÿIssue 2: Steps to reproduce:Step1) Navigate to Billing Schedule page [Tools > Schedule Menu> 10. Billing Schedule]Step 2) Retrieve the Billing Schedule ID# ÿBILLINGSCHEDULE_4465206_93058306Step3) Click on the hyperlinkÿStep 4) Scroll down to the Search list sectionÿExpected: A minimum of 10 records should display on the first """"page"""" and """"Next"""" hyperlink should be active. User should be able to navigate between the previous and next hyperlinks to search through al of the created records.Actual: All the records display on a single page.ÿÿIssue 1 imagesÿÿÿIssue 2 Image",QIB - Rogue,19-03-2024,Submitted,3-Medium,,,Internally Reported,,,,,defect depends on volume; so oversight in original implementation was to not test paging with volume over thresold,2024.PI49.2,In-Progress,
DE860137,(Converted to UserStory) Unable to Create Members in Member Entry in Cirrus Alpha for GF/TR Member Groups- UPDATE: CLC not recalculating,"lg 3/22/2024ÿThe billing schedule for this group ÿis 'BRMS_UAT_GFTR_FMLM_WITH_MC_P' ÿwhich is configured in alpha rso ÿunder table ÿbillingSchedFUDSLevelIDÿIt is has familyUnitScheduleID of 'FAM UMIT SCHED 6T_SUB_CPL_PRNT_CHDN_FAM_SP_CH', with levels and Medicare indicators . I will talk to the caller , confirming the actual issue and ÿif this is ÿa missed requirement. per discussion email.ÿÿAnalyst: Angish MebrahtuIssue: CLC for family should not be EMPÿCLC (Coverage Level Code) for family shouldn?t be EMP, should be """"FAM"""" for familyÿBased on the rules defined underÿTools > Schedule > Family Unit Schedule =Š ?Family Unit Schedule Level Detail?ÿEMP ? is for ?Employee Only?ÿFAM? is for ?Family?Member Group ID: 4536914Member ID: 110044866110Spouse ID: 110044937182Child ID: 110044937183to Recreate the issue simply select a spouse or child from member ?Affliction? click on ?Coverage Level Code? Action: RecalculateAdditionally, we?ve accepted defect DE850101 that is currently with the SpecLoki team ?the defect addresses incorrect calculation of CLC. Although the issue appears to be similar both dealing with CLC, fix is related to FPP products which is via Member Entry.ÿScreen shot description of issue where Child showing CLC of EMP instead of Family -ÿÿÿÿÿÿReported by: Miller, Kate E <kamiller@uhc.com>Env : AlphaÿÿLast night I entered all of my eligibility into Alpha, and the CLC is not calculating correctly.ÿ I have tried to recalculate this morning, and it will not update anything that is E1D, ES, FAM.ÿ Is this a known issue being looked into, or can I please have someone look into this? I really appreciate the help.ÿ Thanks!ÿAlpha Group 4536914ÿÿ",Heimdalls,19-03-2024,Closed,3-Medium,,Converted,Internally Reported,,,,,,,Refining,
DE860101,Data Remediation for stale Member Group Action Event,We could see the US6454534 user story deployed as part of Cirrus CORE (#build 1.317.93) and MGSAEDR Job is newly created post deployment and failed in all Tenants with some exception in Production .https://phi-splunk.optum.com/en-US/app/optum_cirrus/search?q=search%20MGSAEDR%20sourcetype%3D%22core-cirrus%22&display.page.search.mode=smart&dispatch.sample_ratio=1&earliest=-7d%40h&latest=now&sid=1710593138.304998_748AB4B3-4CFC-48E7-88A1-A875E5DF4564https://phi-splunk.optum.com/en-US/app/optum_cirrus/search?q=search%20MGStaleActionEventsDataRemediationOneTimeServiceImpl%20Error%20updating%20memGroupActionEvent%20to%20X%20sourcetype%3D%22core-cirrus%22&display.page.search.mode=smart&dispatch.sample_ratio=1&earliest=1706767200&latest=now&sid=1712238668.275073_4A89A347-3C3C-4E2F-9489-0DBFBC8A8D2E,QIB - Rogue,19-03-2024,Submitted,3-Medium,,,Internally Reported,599cd60993c9c618984fba1e1dba10b9,,Proactive,Neha Gupta,"think the one time job is failing mainly due to this error, splunk logs are attached for reference. ERR001071=Member Group Action Events cannot be created or updated if Member Group Event is Closed.",2024.PI49.2,Refining,
DE858570,No error for invalid relationshipCode when submitted via API (HW and CCV3),"SA: SonaliPO: MelissaPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/2044ÿÿIssue Description: If an invalid value is passed for Relationship Code, (Invalid value would be anything other than 01, 18,19) ÿthen the Age-Gender record for which the invalid value was passed is not getting created. No errors are being logged in the Error Queue to prevent the Payload from processing. Other valid Age gender records getting added and CO getting Activated.This is because, per Ashley, no errors are being logged for any of the age gender business logic validations through the APIs.ÿÿEnvironment: LocalÿSteps to reproduce: (For both memGroupLoad HW or CCV3)On memGroupLoad HW or Contract Change V3 payload, submit a memGroupContractPlanBillRtList with BillingSched = 16 ( Per Member Based with Relationship Code)Pass the an invalid value against the relationshipCode under the BillingSchedAgeGenderList ÿnode.Process the payload.Actual Result: The billingSchedAgeGender record is not created. No errors are logged for the record not created and ÿother valid Age Gender records getting added and CO getting Activated successfullyÿExpected Result: An error should be logged for the invalid record and prevent the Contract Option from getting activated. Log error: Relationship Code: Invalid value.ÿ if a value other than 01, 18 or 19 is submitted on the HW and CCV3.ÿÿAssumptions:The RelationshipCode field is only required for BCM = 16.Valid values for relationshipCode are (01, 18,19)ÿData Mapping Documents. Reference only:ÿPOST MemberGroupLoad_API_v1.0.xlsxContract Change_API_V3.xlsxÿÿÿ",QIB - Rogue,15-03-2024,Open,3-Minor Problem,,,Internally Reported,,,,Sandhya       Korada,,2024.PI49.1,In-Progress,
DE857924,"PRIME (Proposal, Rating, Installation, Maintenance, and Express Billing System) - Unable to find issue for PRIME (Proposal, Rating, Installation, Maintenance, and Express Billing System)","Prod group: 1484701ÿGroup had two contracts with overlapping dates. When attempting to term the active contract, error message displays: A contract affiliation record already exists for the member group with the same or overlapping timeline. This is happening when contract reinstatement is allowed to process when there are overlapping timelines. There should be an error to prevent reinstatement when an overlapping timeline exists.ÿÿÿ",Heimdalls,14-03-2024,Submitted,3-Medium,,,Customer Reported,0c78ae3793708e94984fba1e1dba1056,INC36116202,Incident,,,,Refining,
DE857788,Add/Update Plans: Dental Vision Expand Collapse Navigation Functionality,"SA: Laura WanieTA: Mujib AdemDev: Mujib AdemPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/1956TR:QE: Sonia MehtaPO: Tony GrahamArchitect: Jeff Wellan - include in demo---------------------------------------------------ÿDescription: The navigational functionality is not working when moving between the Plan sections in the Member Summary > Add/Update Plans guided entry flow.ÿÿAssumption:ALL stories in F696584 will be under this toggle: member_GuidedEntryAddUpdateSpecialtyEnabled. It should be defaulted to OFF. When OFF, user should not see any impact to the Member Summary > Add/Update Plans guided entry flow.ÿÿSteps to recreate:Navigate to Member Summary > Add/Update Plans with a memberEnter in the required fields to generate the Address / Medical Plans sectionClick next in the Address section to move to the Medical Plans sectionSkip past Medical Plans section to open the Dental sectionClick 'Edit' button on the Medical Plans section and click 'Ok' on the popup messageExpected Outcome: Medical Plans section expands with all subsections displaying (some displaying as read only until you click 'Next' through the previous subsections). User is able to view and move through all of the subsections as necessary.ÿActual Outcome: Medical Plans section expands, with only the Population subsection displaying. Once a user clicks 'Next' action, then nothing happens - no further subsections display and there are no actions for the user to take. The user is stuck.ÿÿNote: As tech analysis is done, additional navigational issues may be identified and added to the defectÿSME:Jeff WellanDanielle LaRoseMujib Ademÿÿÿ",QIB - Shazam,14-03-2024,Closed,2-Major Problem,,,Internally Reported,,,,Mujib Adem,US3945989,2024.PI48.5,Accepted,20-03-2024
DE857583,Trans id mismatch between Streaming & HCP XML for dependents (sourceSystemTransID),Trans id mismatch between Streaming & HCP XML for dependents (sourceSystemTransID)ÿÿÿÿÿ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿMember ID: 110020804099ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ SCID: 771214718777,Shakti,14-03-2024,Re-Test,2-Major Problem,,,Internally Reported,,,,Madhavi Mahanthi,,2024.PI49.1,In-Progress,
